	Feature ID	Taxon	Confidence
1597	eac3f313a35cb9bd86d0b449e5ec2d3a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia	0.999221072
1598	ad16ec2f3e328e03e0742aff11c79d09	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Terriglobus	0.998783544
1599	deed1e5562213c3dc02790a05e1a80f4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.954635643
1600	e87b2d30d522be96767f38d1b18049e3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.993743936
1601	bb303d41da1b018f296a028ad73f4629	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Zymobacter	0.932794898
1602	cc1148d83b2b8c80f11512e0c60e437d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Rhodopseudomonas	0.993393084
1603	3725dbbc393d1582a81f90596edc1b67	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.887885688
1604	380c5f289c9b0e62f4f98a9ca86fa46f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis	0.999999995
1605	af72ffd49271310c1064017b61e374a0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea	0.96629444
1606	46fdf58f83d36901b29a741788a79592	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.999849332
1607	223141ee97781bbede60bb494d599448	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group; s__uncultured_bacterium	0.98028928
1608	3ee3085cd6f25c2449332df3675b9eee	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999972886
1609	e9f65c7c47335bf8f271083f4a9e2088	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter; s__uncultured_bacterium	0.802574033
1610	8f1cda4108073c04d12fedbb40474400	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.999906933
1611	416830105f0e9b6826d693a48b89e409	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Granulicella	0.988387624
1612	085ceeee7febc11f4eec3015045af796	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae	0.999936425
1613	224aa1742fdfaf1cadf13dd9156ea3a4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__uncultured	0.795873502
1614	0e70f5303cc481fca7a0621f2b8b17db	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.999985424
1615	90697bd42fbd910ab99bd50b7bd2988a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9995869
1616	779f74d3ea7331f2e4d194efd7fe4648	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae_(Subgroup_1); g__Bryocella; s__Bryocella_elongata	0.964657349
1617	35b049fc8f126b697abec45071e8cb72	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Nitrospirillum; s__Rhodospirillaceae_bacterium	0.900182
1618	fe4870e37f2414ca375711cf9420e3dc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999278325
1619	aa177b28a7fbbcd21271cb13b52a95d3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.945792977
1620	dd4f252882af0d5bb0fd6b373a83c098	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_sputorum	0.999973089
1621	43a8fb43bca8cef5b7fc6437838c962c	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Pelosinus	0.998140625
1622	36cd856d013d30b705012c7ffe36c4f4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999998053
1623	384303cbcbc01b3b0fda1759fb1f6c44	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Segetibacter	0.999997892
1624	700b88b861236bdcda30b2ea24efdb18	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.999544192
1625	d11d703268d2c30a48f729ec697a46e0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__Sedimentibacter_hongkongensis	0.997447493
1626	5ba90364ecfcb6433ea6c50485604fca	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.996542777
1627	e48ef6553f5d7485d063c9065aa9a74b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	0.741363081
1628	a9556daf5d256e9e002ed00cdcedce31	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999609867
1629	81b2a89853596fad24474b2e9b624dac	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula	0.972952909
1630	601a3b770757f77a6edc377f2504a30e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.99481186
1631	d22add5400da49bc87e944afc2b24553	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999904745
1632	ea65013a1518139051a60f1748c92cb7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Aquitalea	0.792853189
1633	ea7d420bcbea13c9dea537cebc31c951	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.991861986
1634	c1985565e632cf10d0dcc1b8f9de42f4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.997565338
1635	d2aaf78d4a95184b05b4f1348fbbf661	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__uncultured; s__uncultured_bacterium	0.943900935
1636	0682189d84e82ebb873af068781c79c4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Candidatus_Hepatincola; g__Candidatus_Hepatincola; s__Grylloblatta_bifratrilecta	0.859958778
1637	95f119f4e1a9ea7130c185335fde65c3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.999999999
1638	47652c93360a7c15dd9424e753275af1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999994049
1639	bd37cc00aca3276947a1361aef2a2de7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Aquitalea	0.965493324
1640	0a40694782e2daede40b01c25ae6b09d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999999636
1641	90201daf71a68f46daa4db22e68bc376	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Chromobacterium	0.971453436
1642	17a040689a6e1be36527bec90a5ddedf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Elizabethkingia	0.998423313
1643	856a349756e127d07f2d91576715183e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Elizabethkingia	0.999982621
1644	41dd6f9f9323d3d07a2318a8bc992e58	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Elizabethkingia	0.999898019
1645	1df51eb0deed9fa40522991c1cdfc627	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Elizabethkingia	0.999646413
1646	0d58e1610536bd416f1384d4031819d0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Aquitalea	0.965145493
1647	b477569459283881c6f4a2313d5b5261	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	0.784969068
1648	80eda399323bd107fffac4816cf14d00	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999887546
1649	8b144870cc431d304f5396dbff51709f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.995455484
1650	6da8f957c692a0724a9b2c26666e75c4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	0.751780146
1651	7fbc87e505e1be4fb165cf052c9a52cf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.951127575
1652	a535f0b5c9bf39bc72aeab0edb1ab664	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Pelosinus; s__uncultured_bacterium	0.792417395
1653	a22325ca4b5881f84307ec45094be73a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.95235305
1654	45c639fde44671f812daa1040d84a0f6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.987774659
1655	5f01e8d3d09fbad8e7a154974786a757	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus; s__uncultured_prokaryote	0.991768261
1656	89b903a5f7638d4fc1a6736e1da5638b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.995232314
1657	4ddef7cd92fd74a19571b73e3f8f0eeb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae; g__Magnetospirillum	0.999931156
1658	974b3302bb0e9d898494dd6359b77d73	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.998386979
1659	472466279b75a9efd1ce4fbc71e9f0bd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999661884
1660	f16ea756593aaf979c627a4add72cf5a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula	0.977957275
1661	37ee3e5b5d71620b4992b922dcdbd88c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae; g__Kaistia; s__uncultured_bacterium	0.759026953
1662	0df91ea9c9de54b0d3634a06463ffd70	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula	0.991921183
1663	eba784d68d2c3ae74d641b8486bbace4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.864091003
1664	dcada521a861f18c0b2cddb531352404	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Pelosinus	0.999937542
1665	e90011ab0ec8ba0b08ad48b09c927da2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae; g__Kaistia	0.999271202
1666	078ca448dc5055e354594c9e146858a4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Leifsonia	0.985218241
1667	1cca30543a8898dcda628496c6e44ea5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Caproiciproducens; s__bacterium_MS4	0.898538162
1668	397c52c7021fa699a912d7152d176ef4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.999991903
1669	92d6f25ef66f7b3132d969143515a832	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.999921011
1670	420b3ce15b62757144b972bf4c588d35	d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus; s__Brevibacillus_thermoruber	0.795710548
1671	3f12c818a469e5754d16734b1d89a9de	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Pseudoflavitalea	0.98237139
1672	55bb6f84ec321938cee17d05f2669443	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.922230782
1673	4515990e6f98e18a7b5b193411d6dd84	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Pseudoflavitalea; s__Chitinophagaceae_bacterium	0.999994346
1674	3d76741c2da47b0f1ebf12f6381a43bd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.997237189
1675	1f058c55df3f2ea5b0c438c8d1184dcd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_3; s__Clostridiaceae_bacterium	0.964874724
1676	f13b32e94fbe2649aa92c8539ce8dec1	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Colacium_sp.	0.999996484
1677	dbc764caafa309ab34064779dfc46638	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.963898335
1678	64a89b49d17263475e34fdcc76083897	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter	0.987137415
1679	98d478b7a9246a62e6a590223e410da6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_3; s__Clostridiaceae_bacterium	0.965985428
1680	c1a87cd5cc26d6dcc4ff937cc4005992	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea	0.972039865
1681	a0381a499157a7a217c351d882b76dd9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999597004
1682	5a77eb6fababa0233658cee6776aaabc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.999949153
1683	45c8e9c10dec92d56894d820ae5d6eb9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Caproiciproducens; s__bacterium_MS4	0.958385254
1684	9a0449859b3c867af54c1846c9367cc5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Caproiciproducens; s__bacterium_MS4	0.963045707
1685	eb83b07d0b479f978ec9a0d556ebe33b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999997187
1686	a27234323aca5d918c26cbc1c2654a1c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17	0.999942969
1687	5b2b690355f784833c7b543c0163a9cc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999997676
1688	bed0c91174e40e099948635a49679b64	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.855785104
1689	60096c66cdbb3ced76f7730540aa477f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999827249
1690	beba105b6719273b727838e4edf0d414	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea; s__uncultured_bacterium	0.71485969
1691	cadb186ebe0c1410a53cef94f711debb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.999990922
1692	359eff1ed6b8c4cbdd73332deca30357	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.865142155
1693	b19ee738be9e56226e3a852e54334479	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.838664785
1694	ce0ad175e7ca0d5a5135a018ee7b4605	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	0.857166411
1695	26588b606a0767817356800e7924ae75	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.999699772
1696	c5a7df1d1ce5b277ef834904a1edebd5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium	0.830928448
1697	9f19461bb496adba25d20f0f0004fda9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula	0.983433352
1698	72c356e4240f454677184a872c0b1801	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.999999983
1699	8c17fa23767b5a3f18a838e21ee37df1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.998322442
1700	fe9004236240f89337429c5542ddbd7f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__Sedimentibacter_hongkongensis	0.958096123
1701	72e2028c06117427c89e1fd1a375fc10	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Microvirgula	0.998369628
1702	ff2427cec424daec085ffa94bfa75c0d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.935082633
1703	65d46df885a2a3cd469a72bb5fcd9a9c	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium	0.933348865
1704	47a1f7777f030e7c51995969cb9101fb	d__Bacteria	1
1705	763c2df698e3b1af42c7fada905e0ffe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.995579061
1706	d3770ed0e8b7e3aef32a6019e5d12b76	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Nitrospirillum; s__Rhodospirillaceae_bacterium	0.964980108
1707	04edaa963304c466674c30f9f9bb087e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Paeniclostridium	0.854230698
1708	40016f47c525598d361577c93057edaf	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Vischeria_sp.	0.999815025
1709	159e72fe3d2169d734b27b0fc297f715	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_11; s__Clostridium_senegalense	0.99996548
1710	05f41fa259c28c650056428fbbae72f2	d__Bacteria	0.999999973
1711	bd226809b00f6d2e83ac9e03f5a7abfe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.966606538
1712	1396127147c301c0461288cef93e1fb7	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Candidatus_Obscuribacter; s__uncultured_bacterium	0.871930924
1713	a03ef10a32dcfdf9bf82266a082f7eec	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	0.969051972
1714	98bdd1ecce5dc84958e04e0ed60dcedb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.780480841
1715	a640cf3ae50436bb484c6caa6339ade9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Salinisphaerales; f__Solimonadaceae; g__Nevskia; s__uncultured_bacterium	0.979281627
1716	958e01fc1c9f87ea20b888ff219729f6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999345386
1717	eb2cfe3f735cb83e0c1afd1095f65117	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Wohlfahrtiimonadaceae; g__Ignatzschineria; s__Ignatzschineria_sp.	0.993946499
1718	b71543e999ce96388a97c95e633603cd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidocella	0.999309089
1719	9cb2b3efa7b9ac3deb1b107c9721bdc4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__uncultured; s__metagenome	0.741906889
1720	f462cf5b3677eb1d1c5cf09b46975351	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.999999939
1721	245a875c284384f574b8ff3de901b63a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.999985978
1722	db9e8e8484a3c4a70a4c1142669e4b84	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.99999994
1723	ce72009c0c36b5ff547b9a0c89f669ce	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39	0.999999999
1724	78db66d44c95529e0c519fac3a5df8b2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999284173
1725	206f76c5160205f8bf7bd053e08c7f21	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__uncultured; s__uncultured_Rhizobiales	0.993706692
1726	bc700c4f26080df16b19d3e37031af39	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae	0.999987099
1727	dc00709eeb29ffc4db5977a044db16ff	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.89591526
1728	27dabad0833f1efa7482f90680de776b	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Anaerospora	0.999995088
1729	3e80ce0f9aa75be14e7cf71fbbc8d4b3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Azospirillum	0.999999964
1730	e4028d9ddaab14f22842f878019b4300	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter	0.999972222
1731	d8a3e1c5eb50a182ba5add5d5a860748	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Edaphobaculum	0.99986612
1732	4c973bb3542cfe15cd779c0719e3d188	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__uncultured	0.841662052
1733	7b5d355ae6745a571407499221c653ed	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidisoma	0.757378845
1734	05f363481025762cc93babf11c76ffd9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Aquitalea	0.852269162
1735	7aedce207a5c1ef07df492f3f0ec3844	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.981651397
1736	4d38c5af2ba86b1ca1df9e9807365282	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group	0.968721085
1737	247a640bc71e1ae67b473919d3122902	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caedibacterales; f__Caedibacteraceae; g__Caedibacter; s__uncultured_bacterium	0.999956386
1738	4b66900cd4926c7506808bdc32a5d7a9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.999875362
1739	7373df81a5abad35e9119c2d89409725	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Pedobacter_himalayensis	0.725944311
1740	fb086569accd791f4d3e13e573caf023	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.880837036
1741	2aafdd5003e999ceb2ee369b04d4aa48	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea	0.999998625
1742	4c37b9840d71975523916772c94143ba	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Aquitalea	0.995768922
1743	864267f12bedace19272af56224498c7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured; s__uncultured_bacterium	0.998597311
1744	fc68f77e2e4102d608c8620c2dcf9a74	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999996953
1745	49efabe6256937d5bd2d18e4df5bb9f2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.911220952
